video_id,title,channel,published_at,view_count,like_count,comment_count,url,bag_query,scraped_at
rKFvacwM2zs,Are SUPER FAKE Lady Dior bags REALLY that good?,FASHIONPHILE Collective,2024-01-26 17:00:43+00:00,116807,1372,5179,https://www.youtube.com/watch?v=rKFvacwM2zs,Dior Saddle Bag,2026-03-04
5eZMEdbOdvo,Real vs super fake christian dior saddle bag edition...😮#bags #dior #luxury #luxurybags,Products flips,2024-01-24 06:15:34+00:00,12881,94,15,https://www.youtube.com/watch?v=5eZMEdbOdvo,Dior Saddle Bag,2026-03-04
gBjucmYOumM,How to spot a FAKE Lady Dior,FASHIONPHILE Collective,2024-01-20 09:46:33+00:00,270636,6023,670,https://www.youtube.com/watch?v=gBjucmYOumM,Dior Saddle Bag,2026-03-04
tBrCLB_xAqQ,Real vs. Super Fake ( Christian Dior Saddle Bag Edition ) 🎀...,Products flips,2024-01-20 06:38:48+00:00,348,2,0,https://www.youtube.com/watch?v=tBrCLB_xAqQ,Dior Saddle Bag,2026-03-04
h8hJR3TfwfM,DIOR saddle bag ไซด์ไหนดีนะ #unbox #unboxdior #momtifashion,PECHPACHARA,2024-01-19 15:00:38+00:00,1050,16,0,https://www.youtube.com/watch?v=h8hJR3TfwfM,Dior Saddle Bag,2026-03-04
hyWCWINlc8o,Đập hộp túi Lady Dior 150 củ #shorts #chauanhchao,whynotchao,2023-12-28 11:31:54+00:00,325984,9104,90,https://www.youtube.com/watch?v=hyWCWINlc8o,Dior Saddle Bag,2026-03-04
4w3SmLwuBbM,LADY DIOR PHONE POUCH | What Fits Inside? (PART 1) #diorbag #whatfits,Asha,2023-12-26 18:00:03+00:00,21028,120,12,https://www.youtube.com/watch?v=4w3SmLwuBbM,Dior Saddle Bag,2026-03-04
ti9vI9p24BU,Unboxing Dior Saddle Bag Dior Saddle Oblique #bag #versacebag #hermesbag,luxury factory,2023-12-07 07:32:53+00:00,222,3,0,https://www.youtube.com/watch?v=ti9vI9p24BU,Dior Saddle Bag,2026-03-04
eURsJr8Bjr8,Dior Saddle Bag Unboxing,toriiaaa,2023-11-16 01:03:15+00:00,1360,0,0,https://www.youtube.com/watch?v=eURsJr8Bjr8,Dior Saddle Bag,2026-03-04
Jllvmr4Z9B8,Dior saddle bag unboxing.,Cebuana in Holland,2023-11-13 12:13:34+00:00,89,0,0,https://www.youtube.com/watch?v=Jllvmr4Z9B8,Dior Saddle Bag,2026-03-04
mXTBjIir6Kc,My very first Dior bag 🖤  #dior #ladydior #momiamarichman,Sairem,2023-11-12 08:13:12+00:00,176886,4616,20,https://www.youtube.com/watch?v=mXTBjIir6Kc,Dior Saddle Bag,2026-03-04
WHQQMkNzEtc,How to INSTANTLY spot a FAKE Dior bag! #luxury #fashion #dior #fake #fakevsreal,FASHIONPHILE Collective,2023-11-02 16:00:31+00:00,112018,2944,300,https://www.youtube.com/watch?v=WHQQMkNzEtc,Dior Saddle Bag,2026-03-04
h7ykY6oPHSo,Dior Saddle bag Quick Reference Guide,Erica by Design,2023-11-01 20:00:23+00:00,38941,491,6,https://www.youtube.com/watch?v=h7ykY6oPHSo,Dior Saddle Bag,2026-03-04
MtzEDHos5zE,How to spot a FAKE Dior tote bag! #luxury #fashion #realvsfake,FASHIONPHILE Collective,2023-11-01 15:09:07+00:00,1353221,35766,1225,https://www.youtube.com/watch?v=MtzEDHos5zE,Dior Saddle Bag,2026-03-04
r5FDpWEnrMI,unboxing my dior saddle bag✨ #dior #diorbag #diorsaddle #unboxing #bagunboxing #tiktokmalaysia,Stylab,2023-10-17 02:31:22+00:00,214,1,0,https://www.youtube.com/watch?v=r5FDpWEnrMI,Dior Saddle Bag,2026-03-04
dFj_3uwJ1Qk,Call me materialistic but she’s beautiful 🥹✨ #diorunboxing #diorsaddlebag #designerunboxing #luxuryu,Stylab,2023-10-16 17:16:16+00:00,71,4,0,https://www.youtube.com/watch?v=dFj_3uwJ1Qk,Dior Saddle Bag,2026-03-04
Q5BXETOfq_4,The Iconic Dior Saddle Bag | Confidential Couture #prelovedluxurybags #preowned #Ladydior #SaddleBag,Confidential Couture,2023-09-30 09:41:45+00:00,55108,645,1,https://www.youtube.com/watch?v=Q5BXETOfq_4,Dior Saddle Bag,2026-03-04
FtoVYo5qel8,Making Dior iconic shape saddle bag. Painting. Leather craft.,Crearting Craft and Art,2023-09-02 17:11:41+00:00,1271,29,0,https://www.youtube.com/watch?v=FtoVYo5qel8,Dior Saddle Bag,2026-03-04
9NFJoAQwoMo,ASMR DIOR SADDLE BAG UNBOXING,That Girl | Designer Jewelry Lover,2023-08-21 01:44:30+00:00,1357,32,0,https://www.youtube.com/watch?v=9NFJoAQwoMo,Dior Saddle Bag,2026-03-04
33DNc2PjR3c,Everything You Need to Know About the Lady Dior Bag from Christian Dior,FASHIONPHILE,2023-08-16 15:00:05+00:00,32673,371,29,https://www.youtube.com/watch?v=33DNc2PjR3c,Dior Saddle Bag,2026-03-04
sN1Zoe4Rf5Q,Styling my first dior saddle bag🧡,RAJVEE GANDHI,2023-08-07 04:21:48+00:00,53218,2347,10,https://www.youtube.com/watch?v=sN1Zoe4Rf5Q,Dior Saddle Bag,2026-03-04
fqBtCun_Nv8,Comparing Lady Dior Sizes,FASHIONPHILE,2023-08-03 20:17:57+00:00,77991,2017,25,https://www.youtube.com/watch?v=fqBtCun_Nv8,Dior Saddle Bag,2026-03-04
Ycn6YWL_iPE,CHANEL WOC VS MISS DIOR MINI BAG 💕🌸 In-depth comparison and review—which one is better??,Somi 🌸,2023-08-03 02:23:22+00:00,75306,870,69,https://www.youtube.com/watch?v=Ycn6YWL_iPE,Dior Saddle Bag,2026-03-04
sYlGbLpt1Fs,ONE YEAR REVIEW OF THE DIOR SADDLE BAG IN LATTE GRAINED CALFSKIN 🤍✨ DO I STILL LOVE IT?!,Michelle Orgeta,2023-07-22 22:00:18+00:00,7720,78,20,https://www.youtube.com/watch?v=sYlGbLpt1Fs,Dior Saddle Bag,2026-03-04
NjEyVgz3LGk,ASMR unboxing my Dior Saddle | xandriamorgan,Morgan | The Black Crown Collective ,2023-07-06 13:39:38+00:00,384,6,0,https://www.youtube.com/watch?v=NjEyVgz3LGk,Dior Saddle Bag,2026-03-04
B6TBCcA2cjc,Dior saddle bag modern vs vintage. Vintage Dior saddle bag is one of best handbag investment,Luxbags by Jiaxin,2023-06-26 00:55:02+00:00,2620,92,11,https://www.youtube.com/watch?v=B6TBCcA2cjc,Dior Saddle Bag,2026-03-04
77il81bRdWc,Saddle bag review! LIVE NOW on my channel! #dior #diorsaddlebag #saddlebags #luxuryhandbags,Ashley Janelle,2023-06-22 00:43:41+00:00,2250,25,0,https://www.youtube.com/watch?v=77il81bRdWc,Dior Saddle Bag,2026-03-04
kdrjkGCJ2yA,Dior Saddle bag review live now! #dior #diorsaddlebag #handbags #christiandior #luxuryhandbags,Ashley Janelle,2023-06-21 22:40:34+00:00,570,7,0,https://www.youtube.com/watch?v=kdrjkGCJ2yA,Dior Saddle Bag,2026-03-04
XeeGGu2LEJk,Unveiling elegance! Unboxing Dior Saddle bag! #DiorBagLove #DiorFashionObsession,WithloveAdhrah ,2023-06-09 09:56:23+00:00,4722,94,6,https://www.youtube.com/watch?v=XeeGGu2LEJk,Dior Saddle Bag,2026-03-04
ToV9EgoQB50,Unboxing my Dream Dior Bag ✨✨✨,Rowhi Rai,2023-05-24 07:17:58+00:00,3442960,170976,1080,https://www.youtube.com/watch?v=ToV9EgoQB50,Dior Saddle Bag,2026-03-04
guf_z2oZkhU,⭐️ DIOR BAG UNBOXING - Dior Homme NEW SADDLE BAG! ⭐️,THE CLOSET - By Connor,2023-05-22 19:00:28+00:00,35604,605,189,https://www.youtube.com/watch?v=guf_z2oZkhU,Dior Saddle Bag,2026-03-04
rYHUZXLGBoE,Unboxing my new Dior Saddle Bag | Natalie Negrotti,Natalie Negrotti,2023-05-16 19:11:22+00:00,24492,0,18,https://www.youtube.com/watch?v=rYHUZXLGBoE,Dior Saddle Bag,2026-03-04
USruMoF2awE,Unboxing the Dior Saddle Bag,Aspiracy,2023-05-15 12:41:06+00:00,9010,97,0,https://www.youtube.com/watch?v=USruMoF2awE,Dior Saddle Bag,2026-03-04
n6UCj_pPHoE,DIOR SADDLE BAG: Is it worth your $? What it fits inside + full review 🤭,Christine Le,2023-05-09 17:00:26+00:00,72471,832,85,https://www.youtube.com/watch?v=n6UCj_pPHoE,Dior Saddle Bag,2026-03-04
agG6gZtCTHI,Dior Saddle White Medium Unboxing #diorsaddlebag #dior,Luxbags by Jiaxin,2023-05-07 05:15:10+00:00,6230,81,1,https://www.youtube.com/watch?v=agG6gZtCTHI,Dior Saddle Bag,2026-03-04
r1kSgz5oSvA,￼STORY TIME: I got a vintage Christian Dior ￼saddle bag for $40😅 with a little drama,Ashley Marie,2023-05-05 03:15:37+00:00,3108,71,15,https://www.youtube.com/watch?v=r1kSgz5oSvA,Dior Saddle Bag,2026-03-04
zhYpD8HxR-M,New* Honest Christian Dior bag Review//Kitchen Island Tour//Home Decor Trends//Spring decor,MMIRIM CREATIVE CORNER!!,2023-04-28 18:00:22+00:00,2261,268,66,https://www.youtube.com/watch?v=zhYpD8HxR-M,Dior Saddle Bag,2026-03-04
Z5ZH10eFLSA,BAG REVIEW - DIOR SADDLE BAG | What fits inside & still worth it? | Lindsay BonBon,Lindsay BonBon,2023-04-01 23:00:17+00:00,12037,156,15,https://www.youtube.com/watch?v=Z5ZH10eFLSA,Dior Saddle Bag,2026-03-04
4vw89hYu2Wc,DIOR Double Saddle Bag Unboxing/Reveal (So Gorgeous 😍),Amy Michele Lux,2023-03-30 20:55:19+00:00,1005,49,42,https://www.youtube.com/watch?v=4vw89hYu2Wc,Dior Saddle Bag,2026-03-04
qYcPcF-JdOI,WATCH BEFORE BUYING ⚡️ Medium Dior Saddle bag : What fits? #saddlebag #dior #diorsaddlebag #diorbag,Paola ,2023-03-15 16:00:11+00:00,4379,43,10,https://www.youtube.com/watch?v=qYcPcF-JdOI,Dior Saddle Bag,2026-03-04
VI26x2SplUc,Unboxing Dior Saddle Bag👜#unboxing #Dior #saddlebag   #earnonline #shopping www.jonathankaren.com,Jonathan and Karen ,2023-03-14 15:27:24+00:00,302,5,0,https://www.youtube.com/watch?v=VI26x2SplUc,Dior Saddle Bag,2026-03-04
3g3U4dGLhSY,NEW DIOR SADDLE WITH STRAP! #diorsaddlebag #dior #crossbodybag,Mei,2023-02-20 16:06:20+00:00,27109,304,6,https://www.youtube.com/watch?v=3g3U4dGLhSY,Dior Saddle Bag,2026-03-04
VbiUygchwzY,Is the Dior Saddle Bag Actually Worth It?,Steffie in the City,2023-02-19 01:00:19+00:00,40511,539,9,https://www.youtube.com/watch?v=VbiUygchwzY,Dior Saddle Bag,2026-03-04
iatSwh40-2E,"MY LADY DIOR GUIDE: WHICH BAG TO BUY? REVIEWING 4 SIZE COMPARISONS, MOD SHOTS | WILLABELLE ONG",Willabelle Ong,2023-02-02 14:42:34+00:00,124254,4270,188,https://www.youtube.com/watch?v=iatSwh40-2E,Dior Saddle Bag,2026-03-04
uIblDYlmcLg,UNBOXING DIOR SADDLEBAG,Noelleinanutshell,2023-02-01 01:43:40+00:00,8417,51,33,https://www.youtube.com/watch?v=uIblDYlmcLg,Dior Saddle Bag,2026-03-04
r7XLoVerYiY,What fits in a Mini Dior Saddle Bag? #luxury #dior #saddlebag #whatfits,FASHIONPHILE Collective,2023-01-20 15:00:37+00:00,87840,2210,37,https://www.youtube.com/watch?v=r7XLoVerYiY,Dior Saddle Bag,2026-03-04
zjafjPu36GI,"What I wore today | styling Dior Saddle Bag, Yes or No? #springoutfits",The Wardrobe Method,2023-01-12 12:35:50+00:00,2756,39,1,https://www.youtube.com/watch?v=zjafjPu36GI,Dior Saddle Bag,2026-03-04
e85CJAxUAVU,Unboxing my Dior Saddle Bag | #dior #saddlebag #unboxing #luxurybag #fashionphile,Renata D’Agrella Kenen,2023-01-09 21:00:26+00:00,90974,2506,40,https://www.youtube.com/watch?v=e85CJAxUAVU,Dior Saddle Bag,2026-03-04
7fyF6d6Jeqs,my first Dior! unboxing in Paris 🥹 {Dior Saddle Bag & Shoulder Strap},zannelhz,2023-01-02 14:23:29+00:00,23018,192,43,https://www.youtube.com/watch?v=7fyF6d6Jeqs,Dior Saddle Bag,2026-03-04
d5T2eV7zgk4,Hermes Birkin 30 Review + What Fits,Accounting For Luxury,2026-02-28 14:00:00+00:00,933,49,25,https://www.youtube.com/watch?v=d5T2eV7zgk4,Hermes Birkin,2026-03-04
FfxHkdVMctE,I Didn’t Expect This | Hermes Ferronnerie Remix & A Surprise Offer,Yvette Sojourner,2026-02-25 19:00:17+00:00,3201,173,55,https://www.youtube.com/watch?v=FfxHkdVMctE,Hermes Birkin,2026-03-04
4YP6L-66PGQ,Hermès Birkin 25 Bag Review and What Fits Inside | NihalTabak,Nihal Tabak,2026-02-24 22:49:39+00:00,2375,17,12,https://www.youtube.com/watch?v=4YP6L-66PGQ,Hermes Birkin,2026-03-04
b8aCf3N_wPc,HERMES BIRKIN PROS AND CONS 🤨 IS IT WORTH IT? MY HONEST REVIEW 👜🤔,Chic and Stylish by Lena,2026-02-14 15:30:21+00:00,3266,97,27,https://www.youtube.com/watch?v=b8aCf3N_wPc,Hermes Birkin,2026-03-04
ByrUXnu6wUw,Hermès Unboxing: Unexpected Color! ,TeaTimeinParis,2026-02-13 11:00:18+00:00,2416,52,24,https://www.youtube.com/watch?v=ByrUXnu6wUw,Hermes Birkin,2026-03-04
gZVdgdMHlQo,"Hermès Shoulder Birkin 6-Month Review 👜 | Sizes, History, Evercolor Leather & Real Wear Test",GirlGoneLux,2026-02-08 12:01:09+00:00,2980,108,33,https://www.youtube.com/watch?v=gZVdgdMHlQo,Hermes Birkin,2026-03-04
gZbKvt5D-18,I MISSED THE CALL… UNBOXING MY FIRST HERMES KELLY | Laine’s Reviews ,Laine's Reviews,2026-02-07 18:00:43+00:00,6545,316,105,https://www.youtube.com/watch?v=gZbKvt5D-18,Hermes Birkin,2026-03-04
tiI5LrpCdfA,This Is My Biggest Hermès Unboxing Yet,Benita Elmedia,2026-01-12 18:06:00+00:00,17865,562,92,https://www.youtube.com/watch?v=tiI5LrpCdfA,Hermes Birkin,2026-03-04
_zItA-Ju0-g,My 1st Hermes Quota Bag Unboxing,Accounting For Luxury,2026-01-10 14:00:00+00:00,3627,261,95,https://www.youtube.com/watch?v=_zItA-Ju0-g,Hermes Birkin,2026-03-04
-j_Uc4plaJ4,Iconic Hermès Quota Bag Unboxing | Luxury Handbag Hermès Kelly 25 Unboxing,Funmi Fawole ,2026-01-09 19:09:49+00:00,2987,112,52,https://www.youtube.com/watch?v=-j_Uc4plaJ4,Hermes Birkin,2026-03-04
jUVDQPeDueg,UNBOXING: WISHLIST HERMES QUOTA BAG,SALISA C.,2025-12-27 11:01:31+00:00,6937,196,83,https://www.youtube.com/watch?v=jUVDQPeDueg,Hermes Birkin,2026-03-04
6UKNSnCR7GQ,"2025 CHRISTMAS HERMÈS UNBOXING 🎄 | Special Hermès Quota Bag, Fine Jewelry & Ready-to-Wear",ziyistylebook,2025-12-25 23:04:01+00:00,8733,294,32,https://www.youtube.com/watch?v=6UKNSnCR7GQ,Hermes Birkin,2026-03-04
2A6dZoXzIzY,"I’M DONE SHOPPING AT HERMÈS *FOR REAL* AFTER 10 YEARS | Birkin, Kelly & Reality of the Hermès Game",I am G.P.S.,2025-12-21 15:30:03+00:00,14502,463,105,https://www.youtube.com/watch?v=2A6dZoXzIzY,Hermes Birkin,2026-03-04
-b8dvrDOn0k,MY ENTIRE HERMES BAG COLLECTION 2025 *Over 25 Bags,Jessiestyle,2025-12-19 22:00:00+00:00,6559,276,82,https://www.youtube.com/watch?v=-b8dvrDOn0k,Hermes Birkin,2026-03-04
_BhYtFbJRuE,My VERY LAST Hermes Bag UNBOXING for 2025!!,Jessiestyle,2025-12-18 21:30:13+00:00,5983,435,159,https://www.youtube.com/watch?v=_BhYtFbJRuE,Hermes Birkin,2026-03-04
xI54jyTv4a8,HERMES QUOTA BAG UNBOXING 🍊🎁 BIRKIN OR KELLY? 🤔 YOU WON'T GUESS! BEST BIRTHDAY SURPRISE EVER!,Chic and Stylish by Lena,2025-12-13 15:01:44+00:00,4601,194,80,https://www.youtube.com/watch?v=xI54jyTv4a8,Hermes Birkin,2026-03-04
pt6UuguDnUw,"My Entire Luxury Handbag Collection 2025 👜 | Chanel, Hermès, Louis Vuitton & More",GirlGoneLux,2025-12-11 13:01:53+00:00,10481,255,72,https://www.youtube.com/watch?v=pt6UuguDnUw,Hermes Birkin,2026-03-04
WJcg78AgVBU,My Hermes Bag Collection! Day 6- Collectionmas 2025,Living Lux with Meredith,2025-12-10 20:00:26+00:00,9881,869,867,https://www.youtube.com/watch?v=WJcg78AgVBU,Hermes Birkin,2026-03-04
EFS3kxi1VRI,Inside Law Roach's Custom Birkin Bag | In the Bag | Vogue,Vogue,2025-12-09 17:00:05+00:00,253093,10774,392,https://www.youtube.com/watch?v=EFS3kxi1VRI,Hermes Birkin,2026-03-04
IKVaNlHh514,Unboxing Hermes birkin 29cm dupe shoulder bag ,TITI SUMMER,2025-11-29 09:05:11+00:00,491,7,2,https://www.youtube.com/watch?v=IKVaNlHh514,Hermes Birkin,2026-03-04
qJi5HIi_9zQ,DID I GET MY OFFER?? HERMES QUOTA BAG & PRESPEND!!,Mel's Designer Diaries ,2025-11-23 12:10:25+00:00,3770,99,45,https://www.youtube.com/watch?v=qJi5HIi_9zQ,Hermes Birkin,2026-03-04
zYmb2hn0Y5E,Offered 3 Bags At HERMES PARIS with NO APPOINTMENT! 😱 Huge Paris Luxury Haul With Prices!,Mel in Melbourne,2025-11-14 12:21:51+00:00,57995,1461,93,https://www.youtube.com/watch?v=zYmb2hn0Y5E,Hermes Birkin,2026-03-04
h4YdeyyKp2I,WHAT TO BUY AT HERMES NOVEMBER 2025 | NEW Hermes Bags Winter 2025: Hermes Shopping Tips,I am G.P.S.,2025-11-09 15:30:19+00:00,5744,190,22,https://www.youtube.com/watch?v=h4YdeyyKp2I,Hermes Birkin,2026-03-04
fH3iekOzjEU,Kim Kardashian unboxes two rare Hermès Handbags for her Birthday,The Fashion Passion Design Studio,2025-10-28 14:17:43+00:00,35940,343,5,https://www.youtube.com/watch?v=fH3iekOzjEU,Hermes Birkin,2026-03-04
DUDme4NUlS0,"HERMÈS BIRTHDAY UNBOXING 2025 | Exotic Mini Kelly Special Order, New Hermès SO System & Saut Hermès",ziyistylebook,2025-10-26 15:30:09+00:00,11077,287,44,https://www.youtube.com/watch?v=DUDme4NUlS0,Hermes Birkin,2026-03-04
1axOo87jA4o,MY LAST HERMES BAG OF THE 2025? (unboxing),Jessiestyle,2025-10-24 21:30:01+00:00,6772,392,87,https://www.youtube.com/watch?v=1axOo87jA4o,Hermes Birkin,2026-03-04
B9EZ1gE2kaA,HERMES QUOTA BAG GAME… keep playing or time to throw in the towel? #hermes #luxury,Lux by Jade,2025-10-24 11:41:46+00:00,16893,169,16,https://www.youtube.com/watch?v=B9EZ1gE2kaA,Hermes Birkin,2026-03-04
bwbBqeAMKH8,Hermes Quota Bag Unboxing | Best 2025 color & size comparison with other Hermes bags,ItsVi,2025-10-23 16:16:15+00:00,3172,59,15,https://www.youtube.com/watch?v=bwbBqeAMKH8,Hermes Birkin,2026-03-04
JlIqxS8hHsk,What's In My Bag | Hermès Togo Birkin B30,Mihlali N,2025-10-21 12:17:18+00:00,81932,5444,261,https://www.youtube.com/watch?v=JlIqxS8hHsk,Hermes Birkin,2026-03-04
kvIfsJ28Ips,Unboxing new Hermes bag #shorts,Tamara Kalinic,2025-10-20 18:00:46+00:00,133910,3094,94,https://www.youtube.com/watch?v=kvIfsJ28Ips,Hermes Birkin,2026-03-04
gf4EIZNe-Ow,REVIEW | my Hermes bags,pchauchau,2025-10-19 22:37:08+00:00,3947,121,29,https://www.youtube.com/watch?v=gf4EIZNe-Ow,Hermes Birkin,2026-03-04
mtFO000VtZQ,how much Emily’s outfit is worth? 😍🔥,Love Luxury,2025-10-15 14:05:00+00:00,218496,3878,62,https://www.youtube.com/watch?v=mtFO000VtZQ,Hermes Birkin,2026-03-04
vaGrEjUrjcQ,👜HERMÈS BIRKIN 35 Geranium Togo Gold Hardware✨Review & What Fits Inside?,The Little Luxe Corner,2025-10-10 08:30:35+00:00,146809,25,0,https://www.youtube.com/watch?v=vaGrEjUrjcQ,Hermes Birkin,2026-03-04
J7rCZKWSJv8,"New Hermes Bags 2026 🌻💛 Kelly Pochette, Birkin",Haya Glamazon,2025-10-09 19:17:48+00:00,4203,73,8,https://www.youtube.com/watch?v=J7rCZKWSJv8,Hermes Birkin,2026-03-04
aQ8dAn13zIk,Like it’s a crime?? 🤷🏽‍♀️ #hermes #birkin,Kate Swan,2025-09-30 20:30:40+00:00,10944,352,20,https://www.youtube.com/watch?v=aQ8dAn13zIk,Hermes Birkin,2026-03-04
T99wAgCfIYw,Ксения Собчак о сумка Hermes Birkin,Ассортимент по ссылке в профиле ,2025-09-24 13:08:32+00:00,1377795,2769,200,https://www.youtube.com/watch?v=T99wAgCfIYw,Hermes Birkin,2026-03-04
KIxbbUO-doM,Hermès Birkin Bag Organizer | Eco-Luxury Insert for Perfect Shape & Storage,Sorte-Innerbag,2025-09-21 16:01:15+00:00,1670,6,0,https://www.youtube.com/watch?v=KIxbbUO-doM,Hermes Birkin,2026-03-04
tE74z-G6HCo,would you choose a Birkin or a Kelly? 👜✨ Part 1,Love Luxury,2025-09-20 17:36:32+00:00,524240,7326,150,https://www.youtube.com/watch?v=tE74z-G6HCo,Hermes Birkin,2026-03-04
Z8WbR50lmQs,1 CRORE KA HERMES BIRKIN BAG 🤑🤑 #Birkin #Hermes #Luxury #Shorts,YPM Vlogs,2025-09-20 11:35:19+00:00,107710,1121,6,https://www.youtube.com/watch?v=Z8WbR50lmQs,Hermes Birkin,2026-03-04
3kGobJxGV2E,"$80,000 Birkin Bag 👀🔥",Kyle Kuzma,2025-09-19 20:45:00+00:00,4438,99,2,https://www.youtube.com/watch?v=3kGobJxGV2E,Hermes Birkin,2026-03-04
3WeuudVDc4w,Ameesha’s Go-To Birkin Bag #shorts,Ranveer Allahbadia,2025-09-18 13:15:00+00:00,14122845,244310,1806,https://www.youtube.com/watch?v=3WeuudVDc4w,Hermes Birkin,2026-03-04
atPRyFtRuX8,My FULL Luxury Handbag Collection 2025,Lydia Elise Millen,2025-09-16 16:00:04+00:00,131429,3949,1356,https://www.youtube.com/watch?v=atPRyFtRuX8,Hermes Birkin,2026-03-04
2ClbnOQsTcU,"Can You Really Buy a $90,000 Birkin for $6,000?",Tanner Leatherstein,2025-09-12 19:00:02+00:00,512917,8323,2043,https://www.youtube.com/watch?v=2ClbnOQsTcU,Hermes Birkin,2026-03-04
q39OLp5BKAc,Inside Alex Consani's Birkin Bag | In the Bag | Vogue,Vogue,2025-09-11 16:00:02+00:00,2296196,109730,1882,https://www.youtube.com/watch?v=q39OLp5BKAc,Hermes Birkin,2026-03-04
h5L1_lQOfx4,This isn’t a bag… it’s a luxury survival kit👜✨ #birkinbag #hermesbirkin #whatsinmybag #gangnamgirl,Hannah McHutchison,2025-09-09 10:06:48+00:00,1114656,49422,264,https://www.youtube.com/watch?v=h5L1_lQOfx4,Hermes Birkin,2026-03-04
lcAM79Vh4Bc,birkin 25 shiny crocodile #unboxing #bagsonline #hermes #bag #casualbag #fashion #luxury #birkin,LH-luxury,2025-09-09 04:04:58+00:00,1419,8,3,https://www.youtube.com/watch?v=lcAM79Vh4Bc,Hermes Birkin,2026-03-04
qJYJ7FwvlvQ,FAKE BIRKIN HAUL,Gabrielle Kennedy,2025-09-08 17:49:16+00:00,56193,1196,14,https://www.youtube.com/watch?v=qJYJ7FwvlvQ,Hermes Birkin,2026-03-04
n5v1xIjsbG0,The Birkin Bag 👜 #JaneBirkin #Birkin #BirkinBag #Hermes #FashionHistory #History #AngeMariano,Ange Mariano,2025-09-06 17:57:13+00:00,5638173,304476,499,https://www.youtube.com/watch?v=n5v1xIjsbG0,Hermes Birkin,2026-03-04
zIXkpEWsDAA,#hermes #birkin #fashion #bag #style #outfit #bags #luxury #vintage #outfit #ytshorts #shorts #fyp,ANGELLLBOYS,2025-09-04 22:23:51+00:00,24102,107,24,https://www.youtube.com/watch?v=zIXkpEWsDAA,Hermes Birkin,2026-03-04
q9Sl2zT57fM,"Is The Hermes Birkin 30 Worth $20,000? #hermes #fashion #trend #unboxing #shopperman #shorts #short",Shopperman,2025-09-03 16:30:02+00:00,1165,20,3,https://www.youtube.com/watch?v=q9Sl2zT57fM,Hermes Birkin,2026-03-04
UUBBih0Gw30,Yay!! Best week xo #hermesbirkin #designerbag #birkinbag #minikelly #luxuryunboxing,Becca Bloom,2025-08-29 19:55:26+00:00,11404,153,3,https://www.youtube.com/watch?v=UUBBih0Gw30,Hermes Birkin,2026-03-04
aDOwhuL1cjE,Unbox with me THE Limited Edition Hermes Birkin 20 Faubourg “House”. Collector’s Dream Come True,Preloved Branded,2025-08-20 02:30:36+00:00,4502,25,3,https://www.youtube.com/watch?v=aDOwhuL1cjE,Hermes Birkin,2026-03-04
GdiIlHCht2c,Hermes Birkin 30 Unboxing 🤍 Craie Togo with palladium hardware ✨ #hermes #birkin #hermesbirkin,Renee S. Liu,2025-08-19 21:01:01+00:00,1635,12,0,https://www.youtube.com/watch?v=GdiIlHCht2c,Hermes Birkin,2026-03-04
9F0f05QhOwk,Jennie strolled around Milan with a Hermès Birkin 25 cargo bag worth around $25k #jennie #blackpink,Danny,2025-08-06 05:05:41+00:00,159880,2961,46,https://www.youtube.com/watch?v=9F0f05QhOwk,Hermes Birkin,2026-03-04
OzdAq3mXMfQ,have you ever seen these world's most expensive birkins?👀👜🤑,Love Luxury,2025-08-05 20:06:13+00:00,446164,15391,333,https://www.youtube.com/watch?v=OzdAq3mXMfQ,Hermes Birkin,2026-03-04
_1ipktJIEZ8,The process of buying a birkin bag !!,Lucy Presco,2025-08-04 12:12:42+00:00,1227277,0,320,https://www.youtube.com/watch?v=_1ipktJIEZ8,Hermes Birkin,2026-03-04
O6EiFxX-MbU,"Birkin 30 vs Shoulder Birkin 🍊 | What I Regret Buying, What Fits Inside & Am I Adding A Labubu?!",GirlGoneLux,2025-08-03 22:04:13+00:00,7034,180,45,https://www.youtube.com/watch?v=O6EiFxX-MbU,Hermes Birkin,2026-03-04
rv7_lbrFrFE,My Hermes Bag Collection 2025 #hermes #birkin #hermesbirkin,Renee S. Liu,2025-07-30 19:43:10+00:00,4075,32,1,https://www.youtube.com/watch?v=rv7_lbrFrFE,Hermes Birkin,2026-03-04
AQYCCgifECU,can you believe she found this Hermès bag in a vintage store? 😱💰 Part 1,Love Luxury,2025-07-25 16:10:51+00:00,5784030,84628,604,https://www.youtube.com/watch?v=AQYCCgifECU,Hermes Birkin,2026-03-04
IiRKnNAXCgI,"Hermes Birkin 35 Review and How I got it - Price, Wear and Tear, Try on, What fits in it",Chiara Aliesh,2025-07-23 18:43:30+00:00,3851,0,87,https://www.youtube.com/watch?v=IiRKnNAXCgI,Hermes Birkin,2026-03-04
7YCim9Wm3mQ,Forget the 40! These are Hermes's LARGEST Birkin Bags! 🤩 Beyond Rare!,JaneFinds,2025-07-21 23:24:55+00:00,30762,417,90,https://www.youtube.com/watch?v=7YCim9Wm3mQ,Hermes Birkin,2026-03-04
89Qguu2-5fs,Original Birkin bag sold for $14 million,7NEWS Australia,2025-07-11 01:00:35+00:00,38990,326,127,https://www.youtube.com/watch?v=89Qguu2-5fs,Hermes Birkin,2026-03-04
